,text,emojis,toxic,severe_toxic,obscene,threat,insult,identity_hate
789,@USER Hillary Clinton talking about gun control. I'm sure this thread will be full of well-reasoned and data driven responses.    Oh.  Well.  Maybe not.,,0.09262711,0.009254232,0.035729222,0.0036440734,0.04178354,0.009524779
790,#Democrat last ditch effort to STOP #KavanaughConfirmation and to smear his good Name #Liberals trying to protect Abortions😢 #Boycott36 URL,😢,0.06744473,0.008284826,0.03199497,0.0034705964,0.03269212,0.01001836
791,$1500 for a phone. You all are fucking dumb.,,0.085792884,0.0094987815,0.039086573,0.0037163817,0.03826707,0.009737902
792,#KendallJenner looks amazing!!! Who cares if she is nude! Not everyone likes nudity for sexual desire. Some like it for the artistry in it. #me @USER Every woman on the planet has the same parts. She is just comfortable with hers. #YouGotThis,,0.08455297,0.008216207,0.035227064,0.003282708,0.039184395,0.008382142
793,#Scorpio's are sure to be committed partners. Keep them satisfied in bed and you are all set.,,0.07440586,0.008600797,0.03549593,0.0034511413,0.035614982,0.008334154
794,"#Wisdom #Wellness I will teach you the right way to build your own private, online 'traffic economy' so you are never short of prospects and sales again URL URL",,0.11710699,0.008898763,0.049832862,0.0037346894,0.04355621,0.0099016065
795,"#8months and she is standing, talking , and climbing now ! URL",,0.08012235,0.008769222,0.034915987,0.003597065,0.03538721,0.010718247
796,#CreepyPornPresident  I WANT THIS TRENDING UNTIL HE IS OUT OF OFFICE URL,,0.075506665,0.00886752,0.030215139,0.0034879628,0.032063156,0.009163659
797,#HowToGetPeopleOutOfYourHome  Tell them that you're a vampire...then threaten to eat them if they don't get their asses out.  *shrugs*  What?  Problem?,,0.074389786,0.009145372,0.03506067,0.0036404068,0.034581617,0.008396176
798,@USER Fact: he lost the popular vote Fact: he and the GOP have gone their own way and ignored Democrats Conclusion: he never spoke for all America and he is the GOP and the GOP is Trumpism.  #MAGA #LiveWithIt,,0.07728009,0.008616733,0.03508045,0.0034127545,0.031725306,0.009646399
799,@USER @USER @USER I'm Mexican by the way and I support the gun control already in place if it means people like you don't ever touch a gun.What you are saying has nothing to do with this.,,0.072046295,0.008338097,0.03251299,0.0032891643,0.02932077,0.00862419
800,"#Kavanaugh The moment #BlaseyFord is exposed as a fraud, expect a new accuser to surface. Liberals are a one trick pony. #LiberalismIsAMentalDisorder",,0.076804586,0.009361492,0.03894909,0.0035013268,0.035427183,0.009112164
801,"0-8 En Taller : S-2, M-5, BX-6 (20:59:35)",,0.06301975,0.008473317,0.032079335,0.0034498526,0.03123955,0.00874791
802,#HIAC: Why is it this match too with Becky vs Charlotte kinda sucky so far? They are taking shots back and forth and stumbling around like a drunk version of Final Fantasy or something.,,0.11263537,0.0088192085,0.045232475,0.0034920354,0.042740706,0.009335741
803,@USER Gul Bukhari is Gul Bukhari bcoz she is her own! Iron Lady! More Power to you 👊👍👌,👊👍👌,0.08499843,0.00850274,0.03704085,0.0035921498,0.035197183,0.010210904
804,Aparently my computer doesn't want to operate at the moment. So I will upload the episodes  Individually.  Sorry for the inconvenience.,,0.086698785,0.008730346,0.033123054,0.0035873111,0.03458948,0.009045843
805,"#ChristineBlaseyFord / Democrats condemn conservatives for having made up their minds""  while at the same time ""having made up their minds"" to condemn Kavanaugh without question AND to vote no on Kavanaugh before the hearings URL",,0.060491186,0.007957308,0.03067726,0.0034808065,0.028778495,0.00905232
806,@USER I see your point but the school shootings are extremely controversial with bickering over gun control vs gun rights. Just that the Nike controversy is the current one,,0.12030105,0.010532699,0.055215232,0.0036934828,0.046105705,0.010005236
807,#NunsProtest sad nobody supporting the “Sisters” the “mother Superior” of Christian community...is it so difficult to stand by the victim whether she is nun or ordinary victim,,0.05803511,0.008096598,0.028657176,0.0033392643,0.028509721,0.009034356
808,"9) Pornhub, the thoughtful people they are, are taking suggestions of more category of underserved communities and they are _____",,0.09977693,0.008575682,0.03827701,0.003508793,0.041921914,0.009123711
809,@USER @USER I agree with you. Read the first paragraph and struggled to get past the condescension. She is a lawyer with an educated opinion. There are other lawyers with differing educated opinions.,,0.08961271,0.0093358075,0.03992088,0.0033752793,0.038261287,0.009503821
810,"#BCOG @USER she is cool, confident, cocky, and she kicks ass!!! @USER @USER @USER URL",,0.06568394,0.0089134015,0.03474926,0.0035482228,0.032142274,0.009384975
811,"#ProudFathersWithRTG bafethu i love how good y'all look with your kids, i hope you are supportive to them and their moms... Im truly inspired to be the best father once im a father (if i ever become one)",,0.14479496,0.011145044,0.07029782,0.0036993008,0.057691056,0.0104108
812,(P2) because Hussain a.s message  is not for only the Muslims he is for the entire  Humanity . Really great message for the entire world . URL,,0.07487321,0.007992,0.032316666,0.0034237648,0.0300026,0.008945176
813,#ChequersPlan What an absolute farce Brexit is. The conservatives have no idea at all and May is now totally discredited. Time for an election #ForTheMany,,0.058545534,0.0074345595,0.028125264,0.0031550813,0.02526299,0.0078058112
814,@USER oh fuck off 😂😂,😂😂,0.07238462,0.008529131,0.03470407,0.0034428386,0.032139473,0.008376048
815,#LifeIsButepu when your friends dont know you are using their pics as memes on twitter... URL,,0.081995234,0.00925926,0.036453698,0.00379042,0.035944354,0.010267899
816,#TheNunMovie was just as scary as I thought it would be 😳 Clearly the critics don't think she is terrifyingly creepy. I like how it ties in with #TheConjuring series.,😳,0.08362135,0.008983374,0.03484313,0.004173204,0.03812195,0.009228905
817,#BreakingNews:  #Trump issues a statement about Christine Blasey Ford.  See it now!  Visit URL #BlueWave2018 #BlueTsunami2018 #MAGA #Democrats #Liberals #SCOTUS @USER #Crypto URL,,0.08847695,0.009290967,0.04134711,0.0037911749,0.03371312,0.010239025
818,#LiberalHypocrisy #criminal #democrat #evidence #ellison #liberals #Hypocrites Keith Ellison domestic violence accuser says Democratic party doesn't believe her story  URL,,0.12766235,0.010465208,0.053894315,0.0042244745,0.045994237,0.009996577
819,"#Wotd - Isaiah 58:11 “The Lord will guide you continually, giving you water when you are dry and restoring your strength. You will be like a well-watered garden, like an ever-flowing… URL",,0.09854258,0.00836147,0.04213882,0.0036807237,0.037704315,0.009807335
820,"#GreatAwakening  #QAnon #Resist #ImpeachTrump #Mueller #MuellerTime  liberals who liked/retweeted my post and don't know what exculpatory"" means. lol. It's a testament to their lack of interest in details.  Thanks guys!! URL",,0.08202957,0.00878181,0.037276834,0.0032353143,0.032692883,0.008335849
821,"#TRUMP:  I'd be a real good witness! #JOHNDowd:  ""You are #not a good witness.  Mr. President, I'm afraid I just can't help you!""   The day following those remarks, Attorney Dowd quit!  EVERYBODY... URL",,0.07321706,0.008863887,0.036092654,0.0034189927,0.03494579,0.009325409
822,#Repost @USER with get_repost ・・・ #MOTTO “PR IS IN YOUR CAR!” (or wherever you are) Do you aspire break into the #entertainment #industry or start your own #PR #business? Do you need… URL,,0.09569359,0.0101450775,0.04101702,0.0036500513,0.0410039,0.009044582
823,#DemocratPartyOfDomesticTerrorists #Fascist #Antifa #FemiNazi   Don't Just #WalkAway RUN! URL,,0.068605684,0.0090235025,0.033970088,0.0033369702,0.032115802,0.009020122
824,@USER if he is im getting turnt with the holo keef regardless,,0.075141415,0.00890975,0.035333596,0.003526857,0.03449909,0.009999574
825,.@USER talks about @USER #Vyvx #Cloud Connect now offering secure and reliable connectivity to @USER Direct Connect via @USER @USER  URL URL,,0.057057966,0.008122127,0.029785797,0.003407538,0.027149452,0.009262424
826,#auspol  I don't know why he is still in his job. Seriously. URL,,0.086699665,0.008456456,0.037811648,0.0034442751,0.03275885,0.00929234
827,#MAGA Tell me ONE good thing #trump has done as #president. I dare you! He is the worst president in history.,,0.07524562,0.009196127,0.033391796,0.0036687145,0.037171148,0.0098486
828,#100DaysofCode  day 10: React and Redux with @USER Montreal URL,,0.069428734,0.008869309,0.03128507,0.003510741,0.03091371,0.009287658
829,#Chequers is a violation of democracy !!  #StandUp4Brexit  @USER @USER @USER  The will of the people must be respected URL,,0.08014977,0.009137697,0.036391847,0.0034491543,0.035733018,0.008993449
830,"#ARSYoungjaeDay HAPPY BIRTHDAY CHOI YOUNGJAE 😭😭😭 with vocals of a god and a contagious laughter, he is the most beautiful man!!! i could never feel sad whenever i see an img of him or just a snippet of him in a video, he always brightens my day. the last img is me when i saw URL",😭😭😭,0.087346666,0.00923793,0.039236296,0.003389321,0.03515662,0.008881255
831,? Tickets for #htafc's away match against #WatfordFC will go on sale to supporters with 270+ Priority Points on Monday 2… URL,,0.07737938,0.008452945,0.031096524,0.0033370957,0.028046178,0.00885319
832,@USER u put a privileged NFL player in ur ad for 30th anniv that has sacrificed nothing he is still rich &amp;  has his life. Tom Burnett a passenger on doom flight 93 told his wife WE CAN DO IT. He &amp; others sacrificed everything! Gave their life to save others! That is everything,,0.050903957,0.007378073,0.024714489,0.0029580798,0.0234677,0.0075436453
833,"#ConfirmKavanugh now, stall tactics are DC cronies only recourse. No more delays.  #VoteRed to end this madness and to #MAGA",,0.068073705,0.008697782,0.03489007,0.0034651451,0.033993796,0.00954917
834,@USER @USER @USER @USER Beats the hell NJ out of me lol. Dude already made the assumption that I'm antifa. He even ignored all the evidence to make that assumption.,,0.06791453,0.009116432,0.03648566,0.0033208935,0.032486517,0.008584496
835,#StopEtchecopar? Fuck you all 🖕🖕🖕🖕🖕 Que florezcan mil Baby Etchecopar 🌻🌻🌻,🖕🖕🖕🖕🖕🌻🌻🌻,0.06615351,0.008469007,0.032662556,0.0034911314,0.031924378,0.008560961
836,"#Antifa invaded a memorial in recognition of Kate Steinle in Austin, Texas, and tried to comfort him it looked like when it was struggling, but has returned to the Southern District of New York, is recused from the Michael Cohen raid, Trump has my full support. Moving on .",,0.07567258,0.008813899,0.033686496,0.003273244,0.034836113,0.009016623
837,@USER Laws are for the law abiding citizens. We have the second amendment. We don’t need more gun control. Criminals don’t care they will use guns until the end of time! Figure out how to stop them from using guns!,,0.061434142,0.0075176223,0.030907456,0.0033324903,0.029424977,0.00815545
838,#OnAirNow Jon Bellion - He Is The Same URL #1RSIDANCE URL,,0.075715415,0.008614791,0.03262041,0.0034905558,0.031738766,0.009610555
839,#Immigration Public Charge Rule has been law for 109 years U.S social safety net was designed to support U.S Citizens Not to finance foreigners lives in he U.S  #Trump #MAGA . URL via @USER,,0.09294365,0.009517509,0.039981876,0.0032976544,0.045923088,0.008642209
840,#Florence List:  URL  Hurricane Florence feeds ..  #Trump #MAGA central #VA    | @USER ..close-up view..excessive rainfall outlook for today through 8 a.m. Monday. Purple areas are in the highest risk. #vawx #ncwx #nrv #rke URL |,,0.07274429,0.0080756005,0.029618539,0.0035189998,0.027065348,0.008274
841,"#Feckless I encourage liberals and Democrats not to waste a lot of time expending the energy on trying to convince a Trump voter. We don’t need them. We’re the majority."" URL via @USER",,0.085304074,0.008368858,0.037458308,0.0032254665,0.034379825,0.0103959
842,"#Antifa are mentally unstable cowards, pretending to be relevant. URL",,0.073483974,0.008799078,0.033248756,0.0035865938,0.033149306,0.009781326
843,#Emmys2018 Sanda Ho is not Asia America she is Canadian this description was on @USER,,0.06236997,0.00840986,0.03194934,0.0032901226,0.031892,0.009096424
844,#WeLoveSergioBecause he is the sweetest guy ever! He loves us so much and I'm so happy to be his fan! URL,,0.076580115,0.008557546,0.033600643,0.0034928652,0.03278231,0.009162598
845,"@USER @USER I'm in NC. Thursday's I work at a nursing home doing hair. Around 10:15 I heard all of the Tv's do the alert. Then afterwards, tests on a few TV'S. I went to lunch and at 11:50, one was on the radio. It was so strange. I keep saying that, but it was unusual",,0.072397724,0.009184855,0.037959445,0.003544726,0.03440608,0.008940988
846,"I'am so sleepy.. { Bot cuddles up to  you }  { #RogueBot }""",,0.10052597,0.009647464,0.041678473,0.0037849487,0.04054502,0.011178278
847,@USER @USER And Browning looked like dog shit against the same FCS school. What’s your point?,,0.1121998,0.009829731,0.048086673,0.0035890313,0.04306997,0.010211584
848,"#WCW - @USER does it again with her live coverage and YouTube videos for #textureontherunway! She is the official natural hair media company of NYC, Emmy award winner and so fierce!… URL",,0.091946885,0.00840435,0.03492541,0.0036709253,0.035625793,0.008681171
849,"#CTRiders Hope you are enjoying your Friday! If you're looking for a way to enjoy this nice weather this weekend, September is #ReadANewBookMonth and there is nothing like reading a new book on a patio with a nice cup of coffee :) Anyone ready anything interesting this month? URL",,0.08442848,0.009119508,0.039144076,0.003356352,0.03718308,0.010263534
850,"1) Wow, safe sex! That's hot! We love a butch top who also receives! URL",,0.08684042,0.0088093355,0.041287784,0.0034058914,0.040104564,0.0091305105
851,"...ANTIFA men"" get themselves riled up before a big Anti Trump rally by playing the theme song from the Wonder Woman movie on repeat. Or was it Power ⚡️Rangers?! 🤔 URL",⚡🤔,0.10256368,0.008233135,0.04130364,0.0034964222,0.033763565,0.009565519
